vendor_id,shipto_id,charge_account_id
552588,507,30434.6110.99999.460300.99999.999999
20688,517,10404.9999.99999.141000.99999.999999
4890,4,10259.9999.99999.331261.99999.999999
14916,3,10177.6110.99999.410300.99999.999999
25802,3,10250.6110.99999.440300.99999.999999
47111,3,10410.9999.99999.331007.99999.999999
30280,516,30431.6110.99999.451700.99999.999999
27353,3,10150.9999.99999.331261.99999.999999
476590,4,10005.9999.99999.143009.99999.999999
29844,516,30491.9999.99999.331250.99999.999999
5143,3,10236.9999.99999.331261.99999.999999
9943,526,10012.9999.99999.331250.99999.999999
23629,3,10005.4600.99999.432200.99999.999999
489596,3,10013.4570.99999.432900.99999.999999
29088,514,30452.9999.99999.210006.99999.999999
5143,3,10258.9999.99999.141000.99999.999999
5143,3,10182.9999.99999.141000.99999.999999
27353,3,10256.9999.99999.331261.99999.999999
5143,3,10168.9999.99999.141000.99999.999999
27353,4,10177.9999.99999.141000.99999.999999
2797,1,10153.6110.99999.432000.99999.999999
3251,4,10142.6110.99999.440100.99999.999999
3533,3,10258.9999.99999.331261.99999.999999
4663,3,10007.4570.99999.431800.99999.999999
1190,508,10231.9999.99999.331261.99999.999999
23935,4,10177.6110.99999.491200.99999.999999
8548,3,10192.6110.99999.451302.99999.999999
31446,514,30455.9999.99999.331261.99999.999999
40962,3,20495.9999.99999.335500.99999.999999
1003,3,10193.6110.99999.432300.99999.999999
147,3,10177.9999.99999.141000.99999.999999
39556,3,10004.9999.99999.143002.99999.999999
111,3,10224.9999.99999.331261.99999.999999
22334,3,10123.9999.99999.331261.99999.999999
68937,4,10146.6110.99999.491200.99999.999999
34415,3,10139.6110.99999.440100.99999.999999
1826,3,10228.9999.99999.141000.99999.999999
20801,3,10252.9999.99999.141000.99999.999999
5357,3,10255.6110.99999.440400.99999.999999
25029,3,10008.5030.99999.491648.99999.999999
1904,3,10139.9999.99999.141000.99999.999999
3774,4,10251.9999.99999.141000.99999.999999
40200,3,10247.9999.99999.141000.99999.999999
3306,512,30453.6110.99999.490800.99999.999999
26821,3,10123.9999.99999.141000.99999.999999
11491,3,10005.9999.99999.143039.99999.999999
26362,3,10001.8170.99999.432000.99999.999999
3774,3,10229.9999.99999.141000.99999.999999
5723,3,10014.4570.99999.431800.99999.999999
30964,509,30490.4570.99999.432100.99999.999999
2721,4,10232.9999.99999.141000.99999.999999
3543,3,10001.6620.62100.483900.99999.999999
33350,3,10152.6110.99999.451313.99999.999999
26800,1,10170.6110.99999.451210.99999.999999
4211,3,10189.6110.99999.451302.99999.999999
18979,3,10150.9999.99999.141000.99999.999999
13,3,10164.6110.99999.432000.99999.999999
33350,3,10125.6110.99999.451211.99999.999999
67902,514,30438.9999.99999.331001.99999.999999
3533,3,10407.9999.99999.331261.99999.999999
445590,3,10131.6110.99999.440100.99999.999999
359587,506,30445.9999.99999.331261.99999.999999
34320,4,10156.6110.99999.410300.99999.999999
2392,4,10154.9999.99999.141000.99999.999999
3357,4,10001.6230.P9000.435800.99999.999999
1267,3,10001.9999.99999.210995.99999.999999
2232,3,10223.6110.99999.440100.99999.999999
30567,517,30492.4570.99999.451200.99999.999999
29160,517,30452.9999.99999.331001.99999.999999
27353,3,10153.9999.99999.141000.99999.999999
3533,3,10234.9999.99999.331261.99999.999999
54573,514,30434.9999.99999.210006.99999.999999
28265,516,30441.6110.99999.484200.99999.999999
359587,526,30434.9999.99999.210006.99999.999999
652585,516,30446.6110.99999.435400.99999.999999
2614,3,10164.9999.99999.141000.99999.999999
3533,3,10160.9999.99999.141000.99999.999999
19081,3,10007.4570.99999.440400.99999.999999
25611,3,10006.5040.99999.451302.99999.999999
3139,3,10232.9999.99999.141000.99999.999999
5871,509,10161.9999.99999.331261.99999.999999
1826,3,10227.9999.99999.331261.99999.999999
28748,4,10407.6110.99999.440300.99999.999999
3117,4,10182.9999.99999.141000.99999.999999
3533,3,10162.9999.99999.141000.99999.999999
4727,1,10015.9999.99999.331250.99999.999999
1029,3,10144.6110.99999.440100.99999.999999
33350,4,10265.6110.99999.451213.99999.999999
4022,3,10242.6110.99999.430500.99999.999999
7172,514,30490.4520.99999.451200.99999.999999
2003,5,10012.9999.99999.143016.99999.999999
9526,4,10162.9999.99999.141000.99999.999999
1952,3,10151.9999.99999.331261.99999.999999
4032,3,10153.9999.99999.141000.99999.999999
2259,5,10012.4570.99999.451200.99999.999999
68607,3,10251.9999.99999.141000.99999.999999
9062,4,10183.6110.99999.410300.99999.999999
266581,514,30436.9999.99999.210006.99999.999999
667,5,10177.9999.99999.141000.99999.999999
3533,3,10159.9999.99999.141000.99999.999999
53371,3,10011.5030.99999.491600.99999.999999
3774,4,10159.9999.99999.141000.99999.999999
47111,4,10148.9999.99999.141000.99999.999999
771,4,10178.9999.99999.141000.99999.999999
1190,5,10186.9999.99999.141000.99999.999999
45509,516,30437.9999.99999.210006.99999.999999
2255,4,10174.9999.99999.331261.99999.999999
2214,3,10186.9999.99999.141000.99999.999999
5632,3,10153.6110.99999.440400.99999.999999
33350,4,10150.6110.99999.451303.99999.999999
2584,1,10144.9999.99999.141000.99999.999999
4969,4,10151.9999.99999.141000.99999.999999
771,1,10154.9999.99999.141000.99999.999999
3533,3,10224.9999.99999.141000.99999.999999
33350,3,10171.6110.99999.451313.99999.999999
6621,3,10171.6110.99999.440100.99999.999999
5143,3,10147.9999.99999.331261.99999.999999
52830,3,10007.4570.99999.451100.99999.999999
5021,3,10234.6110.99999.432000.99999.999999
2614,3,10167.9999.99999.331261.99999.999999
33350,3,10150.6110.99999.451303.99999.999999
20868,4,10266.6110.99999.432700.99999.999999
31212,506,30445.9999.99999.210006.99999.999999
2870,526,10014.4760.99999.431900.99999.999999
30241,514,30031.6540.99999.435600.99999.999999
2314,3,10170.9999.99999.141000.99999.999999
17360,514,30450.9999.99999.210006.99999.999999
3686,510,30433.9999.99999.210006.99999.999999
45072,509,30031.9999.99999.211112.99999.999999
28248,514,30031.9999.99999.211122.99999.999999
47111,3,10184.9999.99999.331001.99999.999999
25655,1,10150.9999.99999.141000.99999.999999
2614,3,10232.9999.99999.331261.99999.999999
10321,3,10242.9999.99999.141000.99999.999999
28036,517,30492.9999.99999.331250.99999.999999
28010,526,30031.9999.99999.211112.99999.999999
1384,4,10126.6110.99999.440100.99999.999999
29663,507,30434.9999.99999.331261.99999.999999
2003,2,10014.9999.99999.331000.99999.999999
3533,3,10226.9999.99999.141000.99999.999999
111,3,10192.9999.99999.141000.99999.999999
5626,1,10015.9999.99999.143017.99999.999999
27922,508,30031.9999.99999.211112.99999.999999
3357,4,10001.6210.P7000.435800.99999.999999
40016,3,10001.9999.99999.210995.99999.999999
3440,514,30492.4470.99999.451200.99999.999999
102,516,10012.9999.99999.143010.99999.999999
1190,3,10180.9999.99999.141000.99999.999999
37548,509,30430.6060.99999.483900.99999.999999
266581,513,30434.9999.99999.210006.99999.999999
1685,4,10176.6110.99999.440200.99999.999999
3173,4,10011.4570.99999.432700.99999.999999
3686,510,30445.9999.99999.210006.99999.999999
3357,3,10001.6210.P1800.435800.99999.999999
5143,3,10188.9999.99999.141000.99999.999999
4663,4,10007.4570.99999.431800.99999.999999
5357,3,10001.7030.99999.440400.99999.999999
4663,3,10142.6110.99999.431800.99999.999999
11717,4,10170.9999.99999.141000.99999.999999
28248,509,30031.9999.99999.211112.99999.999999
10139,2,10185.9999.99999.141000.99999.999999
14710,3,10130.9999.99999.141000.99999.999999
1190,5,10167.9999.99999.141000.99999.999999
31221,514,30432.6110.99999.491200.99999.999999
3686,510,30436.9999.99999.210006.99999.999999
623,3,10172.9999.99999.331261.99999.999999
5626,4,10011.9999.99999.143012.99999.999999
2003,517,10014.9999.99999.331001.99999.999999
29919,509,30490.4490.99999.451250.99999.999999
28012,514,30438.6110.99999.451100.99999.999999
26616,2,10013.4570.99999.490500.99999.999999
55219,3,10001.9999.99999.159000.99999.999999
5564,4,10189.9999.99999.141000.99999.999999
14710,3,10154.9999.99999.141000.99999.999999
17360,510,30432.9999.99999.210006.99999.999999
27985,517,30031.9999.99999.211122.99999.999999
771,5,10183.9999.99999.141000.99999.999999
26821,3,10174.9999.99999.331261.99999.999999
26821,3,10173.9999.99999.141000.99999.999999
5613,514,30435.9999.99999.331261.99999.999999
359587,506,30437.9999.99999.210006.99999.999999
5244,4,10196.9999.99999.331001.99999.999999
3139,3,10123.9999.99999.141000.99999.999999
853583,3,10154.9999.99999.141000.99999.999999
28189,514,30031.9999.99999.211112.99999.999999
3533,3,10185.9999.99999.141000.99999.999999
29290,516,30031.9999.99999.211112.99999.999999
15331,1,10123.9999.99999.331261.99999.999999
2003,1,10015.9999.99999.331000.99999.999999
3139,3,10142.9999.99999.331261.99999.999999
28547,516,30443.9999.99999.210006.99999.999999
33901,3,10410.9999.99999.141000.99999.999999
63053,509,30490.4520.99999.451200.99999.999999
27353,2,10166.9999.99999.331261.99999.999999
58914,2,10014.4570.99999.432000.99999.999999
27353,4,10235.9999.99999.141000.99999.999999
5499,5,10012.9999.99999.143002.99999.999999
5244,3,10225.9999.99999.141000.99999.999999
4336,3,10192.9999.99999.141000.99999.999999
5143,3,10134.9999.99999.331261.99999.999999
345,3,10140.6110.99999.440100.99999.999999
5244,3,10256.9999.99999.141000.99999.999999
10139,3,10253.9999.99999.321290.99999.999999
5244,3,10259.9999.99999.141000.99999.999999
27922,507,30441.9999.99999.210006.99999.999999
49415,3,10001.8350.99999.435100.99999.999999
5244,4,10142.9999.99999.331261.99999.999999
574584,516,30431.6110.99999.451100.99999.999999
4262,3,10137.9999.99999.141000.99999.999999
5179,4,10193.9999.99999.331261.99999.999999
35982,1,10176.9999.99999.141000.99999.999999
9069,3,10244.9999.99999.141000.99999.999999
3533,3,10259.9999.99999.331261.99999.999999
6921,1,10231.6110.99999.440100.99999.999999
23285,3,10003.4610.99999.432305.99999.999999
45509,526,30448.9999.99999.210006.99999.999999
29337,514,30031.9999.99999.211112.99999.999999
1067582,4,10265.6110.99999.432000.99999.999999
157583,508,30031.9999.99999.211112.99999.999999
5143,3,10135.9999.99999.331261.99999.999999
5627,4,10160.9999.99999.141000.99999.999999
1904,3,10171.9999.99999.331261.99999.999999
5304,3,10138.9999.99999.141000.99999.999999
22047,1,10015.4570.99999.440100.99999.999999
47111,4,10153.9999.99999.331007.99999.999999
30661,514,30434.6110.99999.451100.99999.999999
37631,514,30031.9999.99999.211112.99999.999999
3139,3,10147.9999.99999.141000.99999.999999
30501,514,30432.9999.99999.210006.99999.999999
359587,506,30432.6110.99999.484200.99999.999999
4262,3,10174.9999.99999.141000.99999.999999
5143,3,10126.9999.99999.331261.99999.999999
5163,3,10235.6110.99999.433200.99999.999999
1190,5,10171.9999.99999.331261.99999.999999
474590,517,30445.9999.99999.210006.99999.999999
30582,514,30434.9999.99999.210006.99999.999999
28393,509,30031.9999.99999.211112.99999.999999
59839,514,30445.9999.99999.210006.99999.999999
1130602,4,10137.6110.99999.432000.99999.999999
564582,516,30031.9999.99999.211112.99999.999999
28247,514,30031.9999.99999.211112.99999.999999
34832,3,20495.4760.99999.460100.99999.999999
5627,3,10189.9999.99999.141000.99999.999999
700583,1,10015.4760.99999.432000.99999.999999
3357,3,10001.6210.P1300.435900.99999.999999
29378,514,30453.9999.99999.331261.99999.999999
1190,5,10241.9999.99999.331261.99999.999999
42111,514,30433.6110.99999.432120.99999.999999
31212,516,30446.9999.99999.210006.99999.999999
20417,508,30031.9999.99999.211112.99999.999999
25802,4,10250.6110.99999.440300.99999.999999
5723,3,10140.6110.99999.431800.99999.999999
2003,517,30491.4570.99999.432700.99999.999999
63528,514,30445.9999.99999.210006.99999.999999
474590,516,30438.9999.99999.210006.99999.999999
1020583,509,30490.4490.99999.451200.99999.999999
5626,2,10014.9999.99999.143017.99999.999999
58550,514,30491.4570.99999.433200.99999.999999
1190,5,10236.9999.99999.141000.99999.999999
24998,509,30490.4520.99999.451200.99999.999999
5546,514,30492.4600.99999.451210.99999.999999
771,4,10144.9999.99999.141000.99999.999999
3686,3,10161.9999.99999.141000.99999.999999
3543,3,10143.6120.24400.483900.99999.999999
28547,514,30442.9999.99999.210006.99999.999999
28547,514,30031.9999.99999.211112.99999.999999
37615,1,10015.4570.99999.432800.99999.999999
3357,3,10001.6230.P9000.435900.99999.999999
42111,514,30031.9999.99999.211112.99999.999999
536581,3,10406.6110.99999.491500.99999.999999
5931,514,30436.9999.99999.210006.99999.999999
771,3,10189.9999.99999.141000.99999.999999
5244,3,10247.9999.99999.331261.99999.999999
6940,3,10156.9999.99999.141000.99999.999999
6131,3,10249.9999.99999.141000.99999.999999
1020583,514,30031.9999.99999.211112.99999.999999
45072,514,30031.9999.99999.211112.99999.999999
14347,3,10130.9999.99999.141000.99999.999999
55512,4,10163.9999.99999.331261.99999.999999
256580,3,10005.4570.99999.451200.99999.999999
4333,3,10193.9999.99999.141000.99999.999999
359587,526,30431.9999.99999.210006.99999.999999
506,1,10168.6110.99999.440400.99999.999999
31963,508,30031.9999.99999.211112.99999.999999
29663,506,30031.9999.99999.211112.99999.999999
516,3,10172.9999.99999.331261.99999.999999
28836,514,30031.9999.99999.211112.99999.999999
27944,509,30443.9999.99999.331261.99999.999999
1190,5,10137.9999.99999.331261.99999.999999
3470,1,10013.9999.99999.143016.99999.999999
28860,514,30441.6110.99999.432400.99999.999999
40566,516,30492.4600.99999.451210.99999.999999
474590,516,30439.9999.99999.210006.99999.999999
36583,514,30031.9999.99999.211112.99999.999999
47112,1,10227.9999.99999.331007.99999.999999
3306,507,30442.9999.99999.331261.99999.999999
192588,4,10050.9999.99999.141015.99999.999999
359587,526,30445.9999.99999.210006.99999.999999
5143,4,10265.9999.99999.331261.99999.999999
54495,3,10001.6210.P6500.436500.99999.999999
476598,517,30446.9999.99999.210006.99999.999999
5792,4,10184.9999.99999.331001.99999.999999
2614,3,10144.9999.99999.141000.99999.999999
474590,514,30446.9999.99999.210006.99999.999999
397,3,10005.4570.99999.440300.99999.999999
359587,526,30447.9999.99999.210006.99999.999999
3686,4,10254.9999.99999.141000.99999.999999
43528,526,10011.9999.99999.143008.99999.999999
30805,3,30031.9999.99999.211112.99999.999999
42826,514,30438.6110.99999.432500.99999.999999
41593,3,10101.6110.99999.432000.99999.999999
42178,514,30031.9999.99999.211112.99999.999999
44329,514,30492.4450.99999.451200.99999.999999
29146,514,30031.9999.99999.211112.99999.999999
23528,3,10001.6210.P1000.435600.99999.999999
32442,517,30031.9999.99999.211112.99999.999999
34817,514,30439.9999.99999.331261.99999.999999
22544,3,10012.9999.99999.331250.99999.999999
32733,514,30031.9999.99999.211112.99999.999999
28541,516,30031.9999.99999.211112.99999.999999
22329,516,30031.9999.99999.211122.99999.999999
28071,514,30432.9999.99999.210006.99999.999999
50408,3,10005.4570.99999.451200.99999.999999
28772,514,30031.9999.99999.211112.99999.999999
3306,506,30031.9999.99999.211112.99999.999999
959,2,10014.9999.99999.331250.99999.999999
33350,3,10134.6110.99999.451211.99999.999999
29663,515,30031.9999.99999.211112.99999.999999
248578,517,30031.9999.99999.211112.99999.999999
454585,514,30031.9999.99999.211112.99999.999999
359587,3,30455.9999.99999.331261.99999.999999
27900,507,30031.9999.99999.211112.99999.999999
27922,506,30031.9999.99999.211112.99999.999999
929584,3,10013.4570.99999.431800.99999.999999
44957,3,10147.6110.99999.433200.99999.999999
3139,3,10123.9999.99999.321290.99999.999999
30788,514,30031.9999.99999.211112.99999.999999
29160,510,30031.9999.99999.211112.99999.999999
22149,514,30490.9999.99999.143000.99999.999999
31203,518,30031.9999.99999.211122.99999.999999
54390,514,30031.9999.99999.211112.99999.999999
1003,3,10153.6110.99999.432300.99999.999999
6810,1,10015.5030.99999.491600.99999.999999
31203,513,30031.9999.99999.211112.99999.999999
32442,516,30031.9999.99999.211122.99999.999999
20868,4,10006.5040.99999.432700.99999.999999
5517,514,30438.6110.99999.432700.99999.999999
56532,514,30441.9999.99999.210006.99999.999999
1144584,3,10001.8050.99999.432500.99999.999999
30632,509,30031.9999.99999.211112.99999.999999
30241,509,30031.9999.99999.211112.99999.999999
2003,517,30031.9999.99999.211122.99999.999999
25022,3,10013.4570.99999.490500.99999.999999
28929,514,30031.9999.99999.211122.99999.999999
44329,516,30031.9999.99999.211112.99999.999999
29573,514,30031.9999.99999.211112.99999.999999
11396,3,10154.6110.99999.432400.99999.999999
28258,509,30031.9999.99999.211112.99999.999999
49809,3,10005.4570.99999.432000.99999.999999
28547,514,30441.9999.99999.210006.99999.999999
28547,514,30031.9999.99999.211122.99999.999999
21449,514,30031.9999.99999.211112.99999.999999
705581,514,30031.9999.99999.211112.99999.999999
705581,514,30031.9999.99999.211122.99999.999999
5564,5,10192.9999.99999.331261.99999.999999
5613,3,10177.9999.99999.141000.99999.999999
453585,514,30031.9999.99999.211122.99999.999999
30571,510,30031.9999.99999.211112.99999.999999
68602,514,30031.9999.99999.211112.99999.999999
54573,512,30447.9999.99999.210006.99999.999999
28046,514,30031.9999.99999.211112.99999.999999
476585,514,30031.9999.99999.211112.99999.999999
474590,514,30445.9999.99999.331261.99999.999999
